Date,Bitcoin_Close,Bitcoin_Volume,Litecoin_Close,Litecoin_Volume,Dogecoin_Close,Dogecoin_Volume,SP500_Close,SP500_Volume,Gold_Close,Gold_Volume,Ether_Close,Ethereum_Volume,MSCI_Close,MSCI_Volume,Japan_Gold(trend),Japan_S&P500(trend),DE_Ethereum(trend),DE_S&P500(trend),IN_Bitcoin(trend),IN_Ethereum(trend),IN_S&P500(trend),US_Ethereum(trend),US_S&P500(trend),United States_CPI,Germany_CPI,China_CPI,Japan_CPI,Japan_Election,US_Election,Germany_Election,India_Election,China_Election,Ukraine_Russia_War,Israil_Palestin_War,BTC-Returns
2016-01-17,382.29901123046875,45319600,3.0261900424957275,1905660,0.0014149999478831887,6259550.0,1881.0799560546875,5063377500.0,1090.3000183105469,23.75,320.8840026855469,893249984.0,66.80499649047852,800500.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.013605721094879897
2016-01-18,387.1679992675781,54403900,3.048959970474243,2304070,0.0014149999478831887,6259550.0,1881.2049560546875,4995863750.0,1090.1000213623047,20.375,320.8840026855469,893249984.0,66.69749641418457,807850.0,70.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.01265565113903655
2016-01-19,380.14898681640625,46819800,3.0174400806427,1626900,0.0014149999478831887,6259550.0,1881.3299560546875,4928350000.0,1089.9000244140625,17.0,320.8840026855469,893249984.0,66.58999633789062,815200.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.01829545901698637
2016-01-20,420.2300109863281,121720000,3.3885300159454346,4438610,0.0014149999478831887,6259550.0,1859.3299560546875,6416070000.0,1107.0999755859375,30.0,320.8840026855469,893249984.0,65.44000244140625,1350600.0,80.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.10023896012970912
2016-01-21,410.2619934082031,68338000,3.2207798957824707,3665110,0.0014149999478831887,6259550.0,1868.989990234375,5078810000.0,1099.0999755859375,16.0,320.8840026855469,893249984.0,65.58000183105469,938000.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.024006242647882203
2016-01-22,382.49200439453125,91546600,3.0765700340270996,3589150,0.0014149999478831887,6259550.0,1906.9000244140625,4901760000.0,1097.199951171875,4.0,320.8840026855469,893249984.0,66.98999786376953,889700.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.07008821442776725
2016-01-23,387.4909973144531,56247400,3.103480100631714,2384900,0.0014149999478831887,6259550.0,1891.989990234375,4651570000.0,1101.699951171875,6.0,320.8840026855469,893249984.0,66.64999771118164,1117500.0,76.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.012984866282223173
2016-01-24,402.97100830078125,54824800,3.180999994277954,1806510,0.0014149999478831887,6259550.0,1884.5349731445312,4526475000.0,1103.949951171875,7.0,320.8840026855469,893249984.0,66.4799976348877,1231400.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.03917200387198161
2016-01-25,391.72601318359375,59062400,3.1272799968719482,1940070,0.0014149999478831887,6259550.0,1877.0799560546875,4401380000.0,1106.199951171875,8.0,320.8840026855469,893249984.0,66.30999755859375,1345300.0,76.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.028301970204966054
2016-01-26,392.15301513671875,58147000,3.154819965362549,2926650,0.0014149999478831887,6259550.0,1903.6300048828125,4357940000.0,1121.699951171875,181.0,320.8840026855469,893249984.0,66.08000183105469,827100.0,82.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.0010894589086651862
2016-01-27,394.97198486328125,47424400,3.287450075149536,5341690,0.0014149999478831887,6259550.0,1882.949951171875,4754040000.0,1116.0999755859375,168706.0,320.8840026855469,893249984.0,66.20999908447266,704800.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,0.007162729626808861
2016-01-28,380.28900146484375,59247900,3.1201601028442383,3075380,0.0014149999478831887,6259550.0,1893.3599853515625,4693010000.0,1115.5999755859375,52861.0,320.8840026855469,893249984.0,66.55000305175781,1018500.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.03788334415456074
2016-01-29,379.4739990234375,86125296,3.111380100250244,2555880,0.0014149999478831887,6259550.0,1940.239990234375,5497570000.0,1116.4000244140625,6955.0,320.8840026855469,893249984.0,68.83999633789062,1257800.0,84.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.002145413118275208
2016-01-30,378.2550048828125,30284400,3.0808000564575195,1298980,0.0014149999478831887,6259550.0,1939.8099975585938,4910050000.0,1122.1500244140625,4318.5,320.8840026855469,893249984.0,68.28999710083008,1014050.0,81.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.0032174964557381003
2016-01-31,368.7669982910156,37894300,3.0521600246429443,1450600,0.0014149999478831887,6259550.0,1939.5950012207031,4616290000.0,1125.0250244140625,3000.25,320.8840026855469,893249984.0,68.0149974822998,892175.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,237.652,99.0165,101.1,99.46552,0,0,0,0,0,0,0,-0.025403580608563736
2016-02-01,373.0559997558594,51656700,3.077239990234375,1502430,0.0014149999478831887,6259550.0,1939.3800048828125,4322530000.0,1127.9000244140625,1682.0,320.8840026855469,893249984.0,67.73999786376953,770300.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.01156353811667632
2016-02-02,374.447998046875,40378700,3.0758700370788574,1279650,0.0014149999478831887,6259550.0,1903.030029296875,4463190000.0,1127.300048828125,1230.0,320.8840026855469,893249984.0,66.79000091552734,778100.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.00372439452940565
2016-02-03,369.9490051269531,45933400,3.047529935836792,1406560,0.0014149999478831887,6259550.0,1912.530029296875,5172950000.0,1141.300048828125,1630.0,320.8840026855469,893249984.0,66.31999969482422,861100.0,78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.012087764139590895
2016-02-04,389.593994140625,69285504,3.1627700328826904,2059350,0.0014149999478831887,6259550.0,1915.449951171875,5193320000.0,1157.5999755859375,771.0,320.8840026855469,893249984.0,66.88999938964844,1593200.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.05173998404095492
2016-02-05,386.54901123046875,43825000,3.1374099254608154,1211900,0.0014149999478831887,6259550.0,1880.050048828125,4929940000.0,1157.800048828125,877.0,320.8840026855469,893249984.0,65.29000091552734,1039900.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.00784648837057933
2016-02-06,376.5220031738281,49249300,3.0989999771118164,1394670,0.0014149999478831887,6259550.0,1866.7449951171875,5283200000.0,1177.8500366210938,904.0,320.8840026855469,893249984.0,64.22500038146973,1182350.0,84.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.026282180931772814
2016-02-07,376.6199951171875,37076300,3.0859599113464355,1168970,0.0014149999478831887,6259550.0,1860.0924682617188,5459830000.0,1187.8750305175781,917.5,320.8840026855469,893249984.0,63.69250011444092,1253575.0,62.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.0002602216956022474
2016-02-08,373.4469909667969,47671100,3.062160015106201,964279,0.0014149999478831887,6259550.0,1853.43994140625,5636460000.0,1197.9000244140625,931.0,320.8840026855469,893249984.0,63.15999984741211,1324800.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.008460639214486143
2016-02-09,376.02899169921875,55318500,3.081549882888794,1197280,0.0014149999478831887,6259550.0,1852.2099609375,5183220000.0,1198.699951171875,700.0,320.8840026855469,893249984.0,65.08000183105469,1142500.0,89.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.006890176622256661
2016-02-10,381.64898681640625,85130896,3.095249891281128,1358800,0.0014149999478831887,6259550.0,1851.8599853515625,4471170000.0,1194.699951171875,671.0,320.8840026855469,893249984.0,66.0199966430664,1010900.0,71.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.014835057495083959
2016-02-11,379.65399169921875,74375600,3.07561993598938,1263660,0.0014149999478831887,6259550.0,1829.0799560546875,5500800000.0,1247.9000244140625,995.0,320.8840026855469,893249984.0,65.26000213623047,1268700.0,74.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.005241013735836297
2016-02-12,384.26300048828125,67042800,3.111870050430298,1041630,0.0014149999478831887,6259550.0,1864.780029296875,4696920000.0,1239.0999755859375,250.0,320.8840026855469,893249984.0,67.26000213623047,911600.0,79.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.012066925497951964
2016-02-13,391.8599853515625,61911700,3.129689931869507,1313500,0.0014149999478831887,6259550.0,1880.1799926757812,4633795000.0,1223.5,336.0,320.8840026855469,893249984.0,67.92000198364258,1016100.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.01957738050316582
2016-02-14,407.2300109863281,74469800,3.21058988571167,1924190,0.0014149999478831887,6259550.0,1887.8799743652344,4602232500.0,1215.7000122070312,379.0,320.8840026855469,893249984.0,68.25000190734863,1068350.0,62.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.0384735676102439
2016-02-15,400.18499755859375,74070496,3.1825098991394043,1521240,0.0014149999478831887,6259550.0,1891.729965209961,4586451250.0,1211.8000183105469,400.5,320.8840026855469,893249984.0,68.41500186920166,1094475.0,77.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.017451229283921066
2016-02-16,407.4880065917969,73093104,3.209009885787964,1479430,0.0014149999478831887,6259550.0,1895.5799560546875,4570670000.0,1207.9000244140625,422.0,320.8840026855469,893249984.0,68.58000183105469,1120600.0,78.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.018084566484096065
2016-02-17,416.3219909667969,83193600,3.241029977798462,1857460,0.0014149999478831887,6259550.0,1926.8199462890625,5011540000.0,1211.0999755859375,53.0,320.8840026855469,893249984.0,70.05999755859375,963900.0,93.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.021447477040665852
2016-02-18,422.37298583984375,76752600,3.251430034637451,1422270,0.0014149999478831887,6259550.0,1917.8299560546875,4436490000.0,1226.0999755859375,315.0,320.8840026855469,893249984.0,70.63999938964844,1242300.0,86.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.0144297987573756
2016-02-19,420.7850036621094,55711300,3.2527899742126465,1780240,0.0014149999478831887,6259550.0,1917.780029296875,4142850000.0,1230.4000244140625,76.0,320.8840026855469,893249984.0,71.55000305175781,539600.0,87.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.003766753265905365
2016-02-20,437.16400146484375,93992096,3.4579899311065674,3677250,0.0014149999478831887,6259550.0,1931.6400146484375,4098780000.0,1219.9500122070312,178.0,320.8840026855469,893249984.0,72.19000244140625,662750.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.038186390982013485
2016-02-21,438.7980041503906,89820704,3.4642701148986816,3518950,0.0014149999478831887,6259550.0,1938.5700073242188,4076745000.0,1214.7250061035156,229.0,320.8840026855469,893249984.0,72.51000213623047,724325.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.003730765878716902
2016-02-22,437.74798583984375,85385200,3.4836299419403076,2066780,0.0014149999478831887,6259550.0,1945.5,4054710000.0,1209.5,280.0,320.8840026855469,893249984.0,72.83000183105469,785900.0,84.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.0023958099741205885
2016-02-23,420.7359924316406,85244896,3.396929979324341,2416790,0.0014149999478831887,6259550.0,1921.27001953125,3890650000.0,1222.300048828125,351.0,320.8840026855469,893249984.0,72.75,946600.0,72.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.03963782937665261
2016-02-24,424.9549865722656,67743696,3.3748700618743896,1909510,0.0014149999478831887,6259550.0,1929.800048828125,4317250000.0,1238.699951171875,111.0,320.8840026855469,893249984.0,71.44999694824219,2027900.0,83.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.009977708754210113
2016-02-25,424.54400634765625,70798000,3.3655200004577637,1556360,0.0014149999478831887,6259550.0,1951.699951171875,4118210000.0,1238.199951171875,1349.0,320.8840026855469,893249984.0,72.55999755859375,985300.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,-0.0009675826813184685
2016-02-26,432.1520080566406,61486000,3.416790008544922,1849390,0.0014149999478831887,6259550.0,1948.050048828125,4348510000.0,1219.800048828125,656.0,320.8840026855469,893249984.0,72.45999908447266,1228300.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.01776173016747684
2016-02-27,432.5190124511719,41893600,3.4128799438476562,731107,0.0014149999478831887,6259550.0,1940.1400146484375,4468345000.0,1226.8500366210938,618.0,320.8840026855469,893249984.0,71.48999786376953,3125650.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.0008488879767352131
2016-02-28,433.5039978027344,53033400,3.4418599605560303,986849,0.0014149999478831887,6259550.0,1936.1849975585938,4528262500.0,1230.3750305175781,599.0,320.8840026855469,893249984.0,71.00499725341797,4074325.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.002274733499286974
2016-02-29,437.6969909667969,60694700,3.4461100101470947,1431670,0.0014149999478831887,6259550.0,1932.22998046875,4588180000.0,1233.9000244140625,580.0,320.8840026855469,893249984.0,70.5199966430664,5023000.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,237.336,99.31655,102.7,99.56732,0,0,0,0,0,0,0,0.009625851196028101
2016-03-01,435.12298583984375,74895800,3.4329700469970703,1133580,0.0014149999478831887,6259550.0,1978.3499755859375,4819750000.0,1230.300048828125,477.0,320.8840026855469,893249984.0,71.51000213623047,1705800.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.005898152327930006
2016-03-02,423.989013671875,74955296,3.3650200366973877,1469810,0.0014149999478831887,6259550.0,1986.449951171875,4666610000.0,1241.0999755859375,267.0,320.8840026855469,893249984.0,70.8499984741211,1456900.0,67.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.02592117345278666
2016-03-03,421.6510009765625,100484000,3.3235299587249756,1812040,0.0014149999478831887,6259550.0,1993.4000244140625,5081700000.0,1257.4000244140625,123.0,320.8840026855469,893249984.0,70.08999633789062,1602700.0,72.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.005529583775895297
2016-03-04,410.9389953613281,90856096,3.250230073928833,1459960,0.0014149999478831887,6259550.0,1999.989990234375,6049930000.0,1269.9000244140625,268.0,320.8840026855469,893249984.0,69.5,1101400.0,83.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.025733186267470565
2016-03-05,400.57000732421875,135384992,3.19215989112854,1689010,0.0014149999478831887,6259550.0,2000.875,5509055000.0,1266.5499877929688,167.5,320.8840026855469,893249984.0,69.72999954223633,999150.0,63.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.02555622265816382
2016-03-06,407.7070007324219,91212496,3.2216498851776123,1010650,0.0014149999478831887,6259550.0,2001.3175048828125,5238617500.0,1264.8749694824219,117.25,320.8840026855469,893249984.0,69.84499931335449,948025.0,71.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.017660229918132764
2016-03-07,414.3210144042969,85762400,3.2677500247955322,1057270,0.0014149999478831887,6259550.0,2001.760009765625,4968180000.0,1263.199951171875,67.0,320.8840026855469,893249984.0,69.95999908447266,896900.0,79.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.01609228951048891
2016-03-08,413.97198486328125,70311696,3.2542200088500977,918434,0.0014149999478831887,6259550.0,1979.260009765625,4641650000.0,1262.0999755859375,43.0,320.8840026855469,893249984.0,68.69999694824219,1314000.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.0008427683488401172
2016-03-09,414.8599853515625,70012304,3.2798500061035156,1247320,0.0014149999478831887,6259550.0,1989.260009765625,4038120000.0,1256.5999755859375,79.0,320.8840026855469,893249984.0,69.45999908447266,865600.0,90.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.0021427764853756415
2016-03-10,417.1310119628906,81022896,3.2875499725341797,898376,0.0014149999478831887,6259550.0,1989.5699462890625,4376790000.0,1272.0,119.0,320.8840026855469,893249984.0,68.94999694824219,875400.0,69.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.00545927121582146
2016-03-11,421.69000244140625,73969696,3.384700059890747,1804450,0.0014149999478831887,6259550.0,2022.18994140625,4078620000.0,1258.699951171875,87.0,320.8840026855469,893249984.0,69.62000274658203,900500.0,61.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.01087010289601853
2016-03-12,411.6239929199219,92712896,3.290179967880249,1076560,0.0014149999478831887,6259550.0,2020.9149780273438,3783235000.0,1251.5499877929688,72.5,320.8840026855469,893249984.0,69.66500091552734,966150.0,75.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.0241601586229514
2016-03-13,414.06500244140625,74322800,3.3073999881744385,1140930,0.0014149999478831887,6259550.0,2020.2774963378906,3635542500.0,1247.9750061035156,65.25,320.8840026855469,893249984.0,69.6875,998975.0,70.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.005912678130918003
2016-03-14,416.43798828125,95259400,3.3035199642181396,670283,0.0014149999478831887,6259550.0,2019.6400146484375,3487850000.0,1244.4000244140625,58.0,320.8840026855469,893249984.0,69.70999908447266,1031800.0,77.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.005714590613499659
2016-03-15,416.8299865722656,66781700,3.3057799339294434,747107,0.0014149999478831887,6259550.0,2015.9300537109375,3560280000.0,1230.4000244140625,37.0,320.8840026855469,893249984.0,69.30999755859375,826700.0,74.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.0009408697604209593
2016-03-16,417.010986328125,65185800,3.309390068054199,692940,0.0014149999478831887,6259550.0,2027.219970703125,4057020000.0,1229.300048828125,45.0,320.8840026855469,893249984.0,69.7699966430664,815200.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.00043413495998567697
2016-03-17,420.6210021972656,83528600,3.307389974594116,1038460,0.0014149999478831887,6259550.0,2040.5899658203125,4530480000.0,1264.5,27.0,320.8840026855469,893249984.0,70.2300033569336,766200.0,74.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.008619628357029008
2016-03-18,409.5480041503906,104940000,3.1698100566864014,1502010,0.0014149999478831887,6259550.0,2049.580078125,6503140000.0,1253.800048828125,542.0,320.8840026855469,893249984.0,71.2699966430664,1702700.0,78.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.02667807324424576
2016-03-19,410.4440002441406,58423000,3.1782500743865967,617579,0.0014149999478831887,6259550.0,2050.590087890625,4939870000.0,1248.800048828125,801.5,320.8840026855469,893249984.0,71.32499694824219,1176350.0,71.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.0021853785050236496
2016-03-20,413.7550048828125,45947900,3.205549955368042,926158,0.0014149999478831887,6259550.0,2051.0950927734375,4158235000.0,1246.300048828125,931.25,320.8840026855469,893249984.0,71.35249710083008,913175.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.008034521831448593
2016-03-21,413.3070068359375,61655400,3.2009100914001465,507480,0.0014149999478831887,6259550.0,2051.60009765625,3376600000.0,1243.800048828125,1061.0,320.8840026855469,893249984.0,71.37999725341797,650000.0,71.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.0010833482479979395
2016-03-22,418.0889892578125,66813300,3.23471999168396,1265140,0.0014149999478831887,6259550.0,2049.800048828125,3418460000.0,1248.199951171875,20.0,320.8840026855469,893249984.0,71.62999725341797,713900.0,76.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.011503628063921134
2016-03-23,418.0409851074219,61444200,3.242799997329712,1703040,0.0014149999478831887,6259550.0,2036.7099609375,3639510000.0,1223.699951171875,28.0,320.8840026855469,893249984.0,71.5999984741211,783500.0,81.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.00011482461319456405
2016-03-24,416.3940124511719,68346704,3.2246999740600586,1394180,0.0014149999478831887,6259550.0,2035.93994140625,3407720000.0,1221.4000244140625,13.0,320.8840026855469,893249984.0,70.73999786376953,614500.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,-0.003947520896867118
2016-03-25,417.177001953125,52560000,3.229069948196411,1200290,0.0014149999478831887,6259550.0,2036.4949951171875,3108405000.0,1220.6500244140625,23.0,320.8840026855469,893249984.0,71.05500030517578,559100.0,72.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,238.08,100.0167,102.2,99.66913,0,0,0,0,0,0,0,0.0018786395368985964
